donor_id,name,first_name,last_name,date_of_birth,gender,email,phone_number,address,city,state,zip_code,blood_type,registration_date,is_influencer,primary_influencer_id,total_donated,avg_donation_size,donation_count,campaign_count,health_screening_count
82093f81-342e-41aa-a6ec-578a2864a82e,Michael Rodriguez,Michael,Rodriguez,2004-05-05,,,,,,,,,2024-06-15 10:30:00,false,,11417,496.3913043,23,1,3
821c1d20-8cf1-497e-924e-e859106c9fa2,Trevor Saunders,Trevor,Saunders,1958-09-29,,,,,,,,,2024-06-15 10:30:00,true,821c1d20-8cf1-497e-924e-e859106c9fa2,11538,480.75,24,2,1
82381eee-2931-4ab0-83f9-23b0a2847b60,Angela James,Angela,James,1970-08-22,,,,,,,,,2024-06-15 10:30:00,false,,13508,465.7931034,29,4,1
8239549a-2ba6-4532-8ef2-3b6a0278204c,Carla Parker,Carla,Parker,1967-07-09,,,,,,,,,2024-06-15 10:30:00,false,,12766,491,26,4,2
824fc3ba-f6dc-430b-82d2-c92eef22bccb,Valerie Cortez,Valerie,Cortez,2001-10-12,,,,,,,,,2024-06-15 10:30:00,true,824fc3ba-f6dc-430b-82d2-c92eef22bccb,7845,412.8947368,19,5,3
826b176c-4bff-4cea-a78a-eeceb8347257,Elizabeth Medina,Elizabeth,Medina,1980-04-11,,,,,,,,,2024-06-15 10:30:00,true,826b176c-4bff-4cea-a78a-eeceb8347257,7353,490.2,15,3,3
82b83843-625d-4c91-878e-3f3ea584339a,Savannah Abbott,Savannah,Abbott,1994-05-31,,,,,,,,,2024-06-15 10:30:00,false,,12521,500.84,25,3,2
82ba8901-eed5-4abd-93da-aafc04d4c93f,Christian Sanders,Christian,Sanders,1996-02-16,,,,,,,,,2024-06-15 10:30:00,false,,10358,450.3478261,23,5,3
82c0f34c-6750-4512-9b29-377cd817a500,Kristen Jones,Kristen,Jones,1951-08-19,,,,,,,,,2024-06-15 10:30:00,false,,9209,400.3913043,23,3,2
82c32a70-0be2-4d07-93a8-c61199a8d0c8,Alexis Torres,Alexis,Torres,1951-01-05,,,,,,,,,2024-06-15 10:30:00,true,82c32a70-0be2-4d07-93a8-c61199a8d0c8,7806,520.4,15,4,1
82da3585-1817-4a13-a54d-fe4f471f2a49,Linda Anderson,Linda,Anderson,1993-09-15,,,,,,,,,2024-06-15 10:30:00,false,,12923,497.0384615,26,5,2
82fac26d-2be3-4624-842f-73b74c7f6d98,Thomas Torres,Thomas,Torres,1947-11-17,,,,,,,,,2024-06-15 10:30:00,false,,12977,480.6296296,27,3,2
83001ffc-8384-426a-bbd0-0a70d63e2bba,Alyssa Norton,Alyssa,Norton,1957-06-21,,,,,,,,,2024-06-15 10:30:00,false,,14937,481.8387097,31,1,1
8314ba31-8490-4871-89d9-c19273850f2d,Amanda Gutierrez,Amanda,Gutierrez,1977-04-17,,,,,,,,,2024-06-15 10:30:00,false,,11782,490.9166667,24,3,3
8343fb23-b137-4f10-8431-f112916914b2,William Hernandez,William,Hernandez,1975-01-15,,,,,,,,,2024-06-15 10:30:00,false,,8494,471.8888889,18,4,3
836e51e5-2668-4cda-974f-1d89d2dc782b,Jason Jennings,Jason,Jennings,1981-10-19,,,,,,,,,2024-06-15 10:30:00,false,,13376,393.4117647,34,2,1
83c1369f-4cc0-4d6b-9ec5-85520c4b2229,Rick Foster,Rick,Foster,1945-02-05,,,,,,,,,2024-06-15 10:30:00,false,,11962,460.0769231,26,4,3
83d64120-d5e7-4b26-b83d-b2219024beac,Nicholas Schwartz,Nicholas,Schwartz,2005-10-01,,,,,,,,,2024-06-15 10:30:00,false,,10738,466.8695652,23,4,3
841aa32c-db5b-46ee-af0e-be32f31dbf66,Nicholas Grant,Nicholas,Grant,1992-03-04,,,,,,,,,2024-06-15 10:30:00,false,,11341,436.1923077,26,2,1
8444675b-b852-4a2a-b0a0-97a4b7af9991,Tony Robbins,Tony,Robbins,1950-07-18,,,,,,,,,2024-06-15 10:30:00,false,,9269,487.8421053,19,5,2
848232f1-1cd2-4111-878a-45f7de8c8d5e,Jennifer Murray,Jennifer,Murray,1992-07-16,,,,,,,,,2024-06-15 10:30:00,true,848232f1-1cd2-4111-878a-45f7de8c8d5e,13209,489.2222222,27,5,1
84b17d6e-3bea-4497-9dda-7c3215689184,David Velazquez,David,Velazquez,1997-12-18,,,,,,,,,2024-06-15 10:30:00,false,,6170,411.3333333,15,1,1
84d8063b-ebde-43ad-a92e-9d1bde15ab93,Adam Cox,Adam,Cox,1972-03-26,,,,,,,,,2024-06-15 10:30:00,true,84d8063b-ebde-43ad-a92e-9d1bde15ab93,8470,470.5555556,18,4,1
84d92b1c-752c-4656-aff1-72bb2f683c01,Mikayla Zuniga,Mikayla,Zuniga,2002-09-02,,,,,,,,,2024-06-15 10:30:00,false,,11392,474.6666667,24,2,2
85296b27-7956-4dec-84d7-b2674913a3e6,Samantha Evans,Samantha,Evans,1979-10-29,,,,,,,,,2024-06-15 10:30:00,true,85296b27-7956-4dec-84d7-b2674913a3e6,13643,568.4583333,24,4,1
85b7760a-80b1-413d-a55b-54425c9a47e1,Stephanie Romero,Stephanie,Romero,2000-10-13,,,,,,,,,2024-06-15 10:30:00,false,,12433,518.0416667,24,4,3
85cec75e-6d78-41b8-9ffd-de0be4afd8fa,Jeffrey Choi,Jeffrey,Choi,1988-07-20,,,,,,,,,2024-06-15 10:30:00,false,,16170,505.3125,32,5,2
864df466-8d4a-47ff-a494-328e4138f200,Lisa Fisher,Lisa,Fisher,1945-07-31,,,,,,,,,2024-06-15 10:30:00,false,,9799,426.0434783,23,1,2
865ca8bb-c29c-40ad-893d-3949ca517306,Jamie Jacobs,Jamie,Jacobs,1945-07-23,,,,,,,,,2024-06-15 10:30:00,false,,8993,499.6111111,18,4,3
865f3f40-e7ed-4ba6-8bb2-bb69377f58db,Angela Richardson,Angela,Richardson,1979-01-15,,,,,,,,,2024-06-15 10:30:00,false,,498,249,2,5,2
86bf0181-b1de-457b-b993-4f9060017735,Crystal Le,Crystal,Le,1970-09-27,,,,,,,,,2024-06-15 10:30:00,false,,1283,427.6666667,3,3,3
86d8d992-3849-46c2-86be-e7ad3bc5d228,Autumn Cortez,Autumn,Cortez,1984-05-29,,,,,,,,,2024-06-15 10:30:00,false,,13875,495.5357143,28,5,2
86ecc685-b5e5-4708-8b41-717a89ee32f7,Sarah Franco,Sarah,Franco,1949-10-11,,,,,,,,,2024-06-15 10:30:00,false,,14746,475.6774194,31,1,2
87007af7-2a80-4969-9104-451cd543e2b1,Sheila Morales,Sheila,Morales,1997-09-05,,,,,,,,,2024-06-15 10:30:00,false,,12009,461.8846154,26,5,1
8704d5c9-45c8-4c26-bb80-d27b816690de,Matthew Peterson,Matthew,Peterson,1968-03-05,,,,,,,,,2024-06-15 10:30:00,false,,12380,458.5185185,27,3,1
871dba56-c9f0-49e0-a996-e23908c168ce,Michelle David,Michelle,David,1993-04-22,,,,,,,,,2024-06-15 10:30:00,true,871dba56-c9f0-49e0-a996-e23908c168ce,473,236.5,2,1,3
8750c819-345b-48a2-a2c3-93afd17269eb,Barbara Jackson,Barbara,Jackson,1986-10-29,,,,,,,,,2024-06-15 10:30:00,false,,10923,455.125,24,3,2
8829f885-6129-4c0f-8526-9cb4652de097,Marcus Howard,Marcus,Howard,1947-04-28,,,,,,,,,2024-06-15 10:30:00,false,,10723,487.4090909,22,2,1
8858b229-f760-4d8a-9eb4-7ebe943d5a48,Amy Young,Amy,Young,1958-06-16,,,,,,,,,2024-06-15 10:30:00,false,,7852,490.75,16,2,2
887d628b-af3a-4f0b-9509-ea82444bcab8,Sarah Silva,Sarah,Silva,1998-07-29,,,,,,,,,2024-06-15 10:30:00,false,,8305,553.6666667,15,2,3
88bfd87e-b40c-4911-90bb-5848217feaa1,Roger Potter,Roger,Potter,1982-10-05,,,,,,,,,2024-06-15 10:30:00,false,,9357,519.8333333,18,2,1
88c85b3a-39ff-4cbc-a7bb-457ac7a778a4,Natalie Jones,Natalie,Jones,1971-07-13,,,,,,,,,2024-06-15 10:30:00,false,,12809,556.9130435,23,1,1
88fe6610-12d2-48df-9172-0a27972789b0,Jacob Evans,Jacob,Evans,2001-08-12,,,,,,,,,2024-06-15 10:30:00,false,,13792,417.9393939,33,4,2
8918abdb-551c-46a9-a286-6eb0be062f06,Valerie Williams,Valerie,Williams,1966-12-01,,,,,,,,,2024-06-15 10:30:00,false,,6283,418.8666667,15,1,3
8951923d-1bb7-4de5-b797-9c2e69934e4d,Jennifer Dunn,Jennifer,Dunn,1956-04-11,,,,,,,,,2024-06-15 10:30:00,true,8951923d-1bb7-4de5-b797-9c2e69934e4d,12932,445.9310345,29,3,1
89588a8a-0afe-43b2-ae7b-861a7e99fff1,Paul Williams,Paul,Williams,2006-07-27,,,,,,,,,2024-06-15 10:30:00,false,,14962,515.9310345,29,3,1
8993350b-dd5f-4dbc-bfe3-fc3c8ae1596d,Jennifer Hall,Jennifer,Hall,1974-06-09,,,,,,,,,2024-06-15 10:30:00,false,,16631,489.1470588,34,2,3
899e8b18-1f43-4ac1-98c5-93932d92f53f,Jacqueline Friedman,Jacqueline,Friedman,1963-02-08,,,,,,,,,2024-06-15 10:30:00,false,,12996,464.1428571,28,4,2
89a337cc-0cc7-4e98-86f8-93110c411e9f,Matthew Harrison,Matthew,Harrison,1997-10-18,,,,,,,,,2024-06-15 10:30:00,false,,9035,451.75,20,5,2
89ac739c-0249-40ff-a3f8-209f78a681b1,James Weber,James,Weber,1984-05-06,,,,,,,,,2024-06-15 10:30:00,false,,9119,479.9473684,19,3,3
89f503ec-bec6-4f7e-9653-dfa77098f90c,Brittany Rogers,Brittany,Rogers,1952-09-17,,,,,,,,,2024-06-15 10:30:00,false,,14831,529.6785714,28,2,1
8a25dcc9-325b-4a95-951a-8ea653808be2,Antonio Rios,Antonio,Rios,1989-08-14,,,,,,,,,2024-06-15 10:30:00,false,,10764,468,23,3,3
8a26a9e4-7864-4f1a-afed-af0a20b08a19,Thomas Walker,Thomas,Walker,1999-04-09,,,,,,,,,2024-06-15 10:30:00,false,,5786,385.7333333,15,2,3
8a2c1ea1-5ed2-4584-8949-409e4f6c61f5,Aaron Castillo,Aaron,Castillo,1968-10-24,,,,,,,,,2024-06-15 10:30:00,false,,16861,481.7428571,35,5,3
8a3b698c-2952-4b72-ad0f-49e7b72a3d95,Tanya Walker,Tanya,Walker,1967-01-22,,,,,,,,,2024-06-15 10:30:00,false,,8711,435.55,20,3,2
8a3c4bf8-c292-4711-9331-b35221ad3629,Joseph Williams,Joseph,Williams,1982-01-25,,,,,,,,,2024-06-15 10:30:00,true,8a3c4bf8-c292-4711-9331-b35221ad3629,7506,500.4,15,1,3
8a475abd-cdd3-4c26-861a-3f068314c867,Anthony Vance,Anthony,Vance,1999-03-01,,,,,,,,,2024-06-15 10:30:00,false,,10602,460.9565217,23,2,3
8a4d83b3-6455-4e5f-90de-f145d81d0378,Joe Mclean,Joe,Mclean,1968-04-26,,,,,,,,,2024-06-15 10:30:00,false,,7150,420.5882353,17,3,2
8a54bd0b-54e1-41ff-8e15-d7b7b38b8a97,Karen Love,Karen,Love,1965-01-05,,,,,,,,,2024-06-15 10:30:00,false,,12085,447.5925926,27,4,3
8ab67aa1-c341-41eb-9c01-c4dfe300856e,Marissa Watson,Marissa,Watson,1999-05-18,,,,,,,,,2024-06-15 10:30:00,true,8ab67aa1-c341-41eb-9c01-c4dfe300856e,15414,513.8,30,5,1
8acb0c3b-3f1d-4cf0-a8c7-317439539b2d,Vanessa Phillips,Vanessa,Phillips,1965-01-19,,,,,,,,,2024-06-15 10:30:00,false,,7454,465.875,16,2,1
8b261ea0-c361-4193-8541-0b50268d2136,Joseph White,Joseph,White,1981-11-25,,,,,,,,,2024-06-15 10:30:00,false,,15521,485.03125,32,1,2
8b301228-bd1f-4ebb-9b47-2e85a7acfb25,Victoria Garcia,Victoria,Garcia,1977-07-14,,,,,,,,,2024-06-15 10:30:00,false,,15811,527.0333333,30,3,1
8b46c6f2-19e2-430c-8b16-402437c43d55,Dwayne Smith,Dwayne,Smith,1988-07-04,,,,,,,,,2024-06-15 10:30:00,true,8b46c6f2-19e2-430c-8b16-402437c43d55,13648,470.6206897,29,4,3
8b82192d-a8ac-47b0-8255-94461330dc44,Brenda Simmons,Brenda,Simmons,2007-05-24,,,,,,,,,2024-06-15 10:30:00,false,,12565,433.2758621,29,5,2
8b8d9716-7635-48b3-ad79-25f8dfee94eb,Raymond Larson,Raymond,Larson,1996-01-01,,,,,,,,,2024-06-15 10:30:00,false,,9179,458.95,20,1,3
8b904a9e-b01c-4d0a-baec-3d6e626c3622,Curtis Ingram,Curtis,Ingram,1995-06-05,,,,,,,,,2024-06-15 10:30:00,true,8b904a9e-b01c-4d0a-baec-3d6e626c3622,9128,480.4210526,19,2,3
8bb50e64-319d-4ba4-a083-1ab8ab321e1a,William Galloway,William,Galloway,1977-11-23,,,,,,,,,2024-06-15 10:30:00,true,8bb50e64-319d-4ba4-a083-1ab8ab321e1a,15173,459.7878788,33,5,3
8bc4c9ed-e807-41f1-b937-d7f0f8a1d191,David Morrison,David,Morrison,2000-07-24,,,,,,,,,2024-06-15 10:30:00,true,8bc4c9ed-e807-41f1-b937-d7f0f8a1d191,10827,492.1363636,22,5,3
8c21d16f-fbf7-4bee-b350-5cf98e98049e,Michael Lewis,Michael,Lewis,1973-01-29,,,,,,,,,2024-06-15 10:30:00,false,,9474,498.6315789,19,4,2
8c2a39ba-c546-4520-8415-2d58ced519e5,Douglas Ross,Douglas,Ross,2003-07-23,,,,,,,,,2024-06-15 10:30:00,false,,10161,441.7826087,23,1,3
8c3de9bf-e3a6-4c18-9cd3-63d8b1b49735,Sheryl Stephens,Sheryl,Stephens,1947-12-18,,,,,,,,,2024-06-15 10:30:00,true,8c3de9bf-e3a6-4c18-9cd3-63d8b1b49735,10183,509.15,20,1,2
8c3e0e24-4116-4ce4-8ddc-6152baa5db40,Lisa Johnson,Lisa,Johnson,1991-02-11,,,,,,,,,2024-06-15 10:30:00,false,,8749,460.4736842,19,2,3
8c5bc334-a70f-44c7-81e2-c12e6d9b2ae0,Rachael Graham,Rachael,Graham,1986-09-22,,,,,,,,,2024-06-15 10:30:00,true,8c5bc334-a70f-44c7-81e2-c12e6d9b2ae0,13999,518.4814815,27,2,2
8c5f87d8-6de7-49ba-a93a-ddec2903c65a,Susan Harris,Susan,Harris,1977-10-17,,,,,,,,,2024-06-15 10:30:00,false,,9988,499.4,20,2,3
8c652811-fed3-48d6-bd44-c11c55a83ffc,Ryan West,Ryan,West,1981-06-19,,,,,,,,,2024-06-15 10:30:00,false,,8205,455.8333333,18,5,3
8c82f2ae-adb7-4b27-b903-ea536729f5a0,Joanne Pena,Joanne,Pena,1950-08-18,,,,,,,,,2024-06-15 10:30:00,true,8c82f2ae-adb7-4b27-b903-ea536729f5a0,6287,419.1333333,15,1,2
8d0b1e25-41a2-4cc9-b3f1-1244d8ad409c,Michele Garcia,Michele,Garcia,1978-07-08,,,,,,,,,2024-06-15 10:30:00,true,8d0b1e25-41a2-4cc9-b3f1-1244d8ad409c,11077,443.08,25,1,2
8d40631b-f87c-43bf-8d31-514d708c7bcd,Emily Rose,Emily,Rose,1980-11-04,,,,,,,,,2024-06-15 10:30:00,false,,6607,440.4666667,15,1,2
8d4f646c-da4e-4efa-9f89-7260168d77d7,Amanda Stevens,Amanda,Stevens,1966-09-25,,,,,,,,,2024-06-15 10:30:00,false,,11964,478.56,25,3,1
8d65c830-d49b-4775-9e0c-8d5a147d319d,Wayne Burton,Wayne,Burton,2005-12-23,,,,,,,,,2024-06-15 10:30:00,false,,8761,461.1052632,19,5,1
8dc57871-d89e-405e-8ca3-5219b8ebe60a,Lynn Simpson,Lynn,Simpson,1978-05-04,,,,,,,,,2024-06-15 10:30:00,true,8dc57871-d89e-405e-8ca3-5219b8ebe60a,10210,510.5,20,2,1
8de4d78c-0be0-4f3d-992b-cb843c0791a3,Alan Guerrero,Alan,Guerrero,1969-09-02,,,,,,,,,2024-06-15 10:30:00,false,,15888,529.6,30,1,1
8df637b6-4373-4373-b284-9610cbd59550,Alyssa Butler,Alyssa,Butler,1960-08-19,,,,,,,,,2024-06-15 10:30:00,false,,9974,498.7,20,1,3
8e1211cf-8afb-4f56-9748-66d9b1d343ce,Shelia Gibson,Shelia,Gibson,1968-01-05,,,,,,,,,2024-06-15 10:30:00,true,8e1211cf-8afb-4f56-9748-66d9b1d343ce,8745,437.25,20,4,2
8e477cf9-508b-4b37-ad9f-dbd5a590edb8,Christina Stark,Christina,Stark,1983-12-01,,,,,,,,,2024-06-15 10:30:00,false,,10227,538.2631579,19,2,2
8e4da1bc-5b6d-4e27-b867-6405bafa1a6a,Carolyn Walsh,Carolyn,Walsh,1978-11-13,,,,,,,,,2024-06-15 10:30:00,true,8e4da1bc-5b6d-4e27-b867-6405bafa1a6a,16651,520.34375,32,5,3
8e5db93d-c20d-4a44-b7fb-f88f99349202,Richard Cardenas,Richard,Cardenas,1981-02-12,,,,,,,,,2024-06-15 10:30:00,false,,8033,535.5333333,15,3,2
8e64804f-0676-4f63-8f4f-a7345c585314,Christian Conner,Christian,Conner,1951-03-07,,,,,,,,,2024-06-15 10:30:00,false,,12168,486.72,25,3,1
8e8a87d1-c3b8-44e7-8867-e2692e02f190,Crystal Stephenson,Crystal,Stephenson,1976-05-21,,,,,,,,,2024-06-15 10:30:00,false,,8119,477.5882353,17,5,1
8ef9e2f1-7683-4600-9479-5631b5df573d,Robert Hebert,Robert,Hebert,1961-10-26,,,,,,,,,2024-06-15 10:30:00,true,8ef9e2f1-7683-4600-9479-5631b5df573d,14747,526.6785714,28,4,3
8f04dc00-46df-4c2a-a801-d3060f7a275b,Marcia Graham,Marcia,Graham,1956-12-18,,,,,,,,,2024-06-15 10:30:00,false,,10051,478.6190476,21,3,3
8f2df7e0-0708-4073-ae61-327d5c4e951a,Rhonda Dickerson,Rhonda,Dickerson,1986-06-15,,,,,,,,,2024-06-15 10:30:00,false,,8503,447.5263158,19,5,1
8f4012e0-5a0f-4ef6-887f-c348acf10f1c,Alyssa Weaver,Alyssa,Weaver,1988-11-25,,,,,,,,,2024-06-15 10:30:00,false,,7677,479.8125,16,2,3
8f5ec432-5429-4c19-94de-b2319982c7d4,Kevin Wise,Kevin,Wise,1999-08-24,,,,,,,,,2024-06-15 10:30:00,false,,11783,471.32,25,3,3
8fa7df59-5f98-4cb4-8552-5f7ec3c70f13,Gregory Ryan,Gregory,Ryan,2006-03-01,,,,,,,,,2024-06-15 10:30:00,false,,16539,501.1818182,33,1,2
8fdb7f6d-4d49-43a7-86b3-8b417d9c0cbc,Stephanie Perry,Stephanie,Perry,1957-01-20,,,,,,,,,2024-06-15 10:30:00,false,,10932,475.3043478,23,1,2
9065c54b-e305-413b-add6-31a4e78292e4,Kathryn Hernandez,Kathryn,Hernandez,1998-11-12,,,,,,,,,2024-06-15 10:30:00,false,,7802,458.9411765,17,2,1
907689da-f0c0-4781-bb20-f958f730d4fe,Alice Galloway,Alice,Galloway,1945-03-23,,,,,,,,,2024-06-15 10:30:00,false,,14966,440.1764706,34,5,1
90a64857-98bb-41df-afd5-e01a2b0501d2,Steven Turner,Steven,Turner,1989-05-19,,,,,,,,,2024-06-15 10:30:00,false,,9858,469.4285714,21,3,2
90bf88f2-60fe-4741-96f2-8cd728291276,Austin Brown,Austin,Brown,1958-10-03,,,,,,,,,2024-06-15 10:30:00,true,90bf88f2-60fe-4741-96f2-8cd728291276,10565,503.0952381,21,2,1
90c9c816-8ab2-4dce-82bd-ba5f6f06bede,Jacqueline Morris,Jacqueline,Morris,1954-05-12,,,,,,,,,2024-06-15 10:30:00,true,90c9c816-8ab2-4dce-82bd-ba5f6f06bede,752,376,2,5,2
9121bd2b-1d91-47df-9e61-d42d3589f7e3,Samantha Keller,Samantha,Keller,1961-03-27,,,,,,,,,2024-06-15 10:30:00,false,,14682,506.2758621,29,4,1
919194b4-960f-49e0-8e93-95b5683d9c0b,Connor Bennett,Connor,Bennett,1974-01-01,,,,,,,,,2024-06-15 10:30:00,false,,939,313,3,5,1
91ea5d72-1d40-45c6-a4cb-892ed1484ebe,Scott Taylor,Scott,Taylor,1981-10-18,,,,,,,,,2024-06-15 10:30:00,false,,13696,507.2592593,27,4,3
923bd22b-12f5-4630-ab02-29c386695647,Mariah Olson,Mariah,Olson,1977-09-30,,,,,,,,,2024-06-15 10:30:00,true,923bd22b-12f5-4630-ab02-29c386695647,14189,472.9666667,30,4,2
927a2ea3-ad46-4c7e-bc05-5e13c9c6d353,Raymond Osborn,Raymond,Osborn,2006-12-24,,,,,,,,,2024-06-15 10:30:00,true,927a2ea3-ad46-4c7e-bc05-5e13c9c6d353,7740,455.2941176,17,2,3
92a42e42-8ed9-4e46-9ef4-09f9d7059faa,Carlos Morrow,Carlos,Morrow,1986-11-20,,,,,,,,,2024-06-15 10:30:00,false,,14355,463.0645161,31,1,1
92cf1336-cd2e-4592-8c03-7c820cc41148,Doris Welch,Doris,Welch,1982-06-24,,,,,,,,,2024-06-15 10:30:00,false,,16072,472.7058824,34,4,2
92d5f1c9-9210-4769-ad2d-f83da37e378c,Justin Reed,Justin,Reed,2006-11-28,,,,,,,,,2024-06-15 10:30:00,false,,11921,496.7083333,24,1,1
931e3614-5fb3-42a9-a893-79900f5a6828,Matthew Hess,Matthew,Hess,1968-06-16,,,,,,,,,2024-06-15 10:30:00,false,,12933,497.4230769,26,3,1
932be56f-c6d8-4d25-ab52-cb1b1900fc55,Benjamin Grimes,Benjamin,Grimes,1983-04-14,,,,,,,,,2024-06-15 10:30:00,true,932be56f-c6d8-4d25-ab52-cb1b1900fc55,7848,490.5,16,2,1
934aa4c3-dcb3-4fae-a0a2-9e0546f840ee,Caitlin Anderson,Caitlin,Anderson,1950-05-23,,,,,,,,,2024-06-15 10:30:00,false,,8108,476.9411765,17,4,2
9369b71e-36ec-493a-a42e-41534de83cbf,Stephanie Jones,Stephanie,Jones,1959-12-29,,,,,,,,,2024-06-15 10:30:00,false,,16545,472.7142857,35,4,3
93792167-a15f-4674-ad0d-383ec3e2e196,Jonathon Cole,Jonathon,Cole,1972-02-24,,,,,,,,,2024-06-15 10:30:00,true,93792167-a15f-4674-ad0d-383ec3e2e196,17544,501.2571429,35,1,3
93a0a9ef-70d6-43b8-bd43-15d1e06ab8ae,Erika Taylor,Erika,Taylor,1994-03-07,,,,,,,,,2024-06-15 10:30:00,false,,15916,482.3030303,33,1,3
93ace85f-3e3a-4534-a611-970a3f707ced,Jonathan Fox,Jonathan,Fox,2005-08-15,,,,,,,,,2024-06-15 10:30:00,false,,8480,565.3333333,15,5,2
93d40395-9017-4711-8566-793a92496b83,Norman Dominguez,Norman,Dominguez,1981-01-05,,,,,,,,,2024-06-15 10:30:00,true,93d40395-9017-4711-8566-793a92496b83,9172,482.7368421,19,5,2
93e87cef-4d3e-4901-b6a8-4c29842becd1,Tonya Walker,Tonya,Walker,1986-09-11,,,,,,,,,2024-06-15 10:30:00,false,,13720,442.5806452,31,1,2
93f1f1e0-f9a9-4155-9d64-282dbc9fef15,Kathryn Richardson,Kathryn,Richardson,1978-10-05,,,,,,,,,2024-06-15 10:30:00,false,,12582,449.3571429,28,3,1
942aa537-2320-4860-973d-5173d79278dd,Jennifer Herrera,Jennifer,Herrera,1989-10-02,,,,,,,,,2024-06-15 10:30:00,false,,11889,475.56,25,5,3
943c953a-9774-4e9d-9f1f-2a4ad560c7ab,Laura Holloway,Laura,Holloway,1948-12-07,,,,,,,,,2024-06-15 10:30:00,true,943c953a-9774-4e9d-9f1f-2a4ad560c7ab,6951,463.4,15,1,1
94b4db52-82f3-4638-86f4-19b28cee8315,Brian Hill,Brian,Hill,1969-11-30,,,,,,,,,2024-06-15 10:30:00,true,94b4db52-82f3-4638-86f4-19b28cee8315,17798,508.5142857,35,5,2
94c97915-363d-4db2-8cf9-f7ed59047192,Ashley Ortiz,Ashley,Ortiz,1984-01-19,,,,,,,,,2024-06-15 10:30:00,false,,10226,511.3,20,4,2
94d05938-44cd-4d19-8e5f-a913422e3cca,Amanda Gomez,Amanda,Gomez,1986-11-13,,,,,,,,,2024-06-15 10:30:00,true,94d05938-44cd-4d19-8e5f-a913422e3cca,8091,539.4,15,4,3
9521d878-2d9f-48c7-ab65-6884567b59c5,Benjamin Clark,Benjamin,Clark,2002-08-11,,,,,,,,,2024-06-15 10:30:00,false,,8690,482.7777778,18,4,2
95224d92-d76d-4031-a2dd-e931114cec2e,William Chapman,William,Chapman,1993-03-06,,,,,,,,,2024-06-15 10:30:00,false,,11371,437.3461538,26,1,2
95539da5-1742-49fd-add5-09072ff90dfc,Carlos Hunter,Carlos,Hunter,2002-10-05,,,,,,,,,2024-06-15 10:30:00,false,,10992,549.6,20,2,1
955f0ade-074f-4393-b25a-b570d0313e9f,Samuel Campbell,Samuel,Campbell,1981-04-30,,,,,,,,,2024-06-15 10:30:00,true,955f0ade-074f-4393-b25a-b570d0313e9f,11996,461.3846154,26,3,2
95688b04-5fd5-4d61-a2bd-01918914565d,Lisa Ross,Lisa,Ross,1953-12-12,,,,,,,,,2024-06-15 10:30:00,true,95688b04-5fd5-4d61-a2bd-01918914565d,8868,466.7368421,19,2,1
959b918c-2a29-42c2-a73d-dd5cc91ce5e9,Carolyn Norris,Carolyn,Norris,1984-10-03,,,,,,,,,2024-06-15 10:30:00,false,,11587,429.1481481,27,2,2
95ac62dc-dd42-4669-bd4e-fd05366dbdcb,Clayton Hill,Clayton,Hill,1995-04-18,,,,,,,,,2024-06-15 10:30:00,false,,7474,498.2666667,15,3,2
95ada078-5f03-4edc-8904-1b6c42ae8305,Kimberly Williams,Kimberly,Williams,1962-10-11,,,,,,,,,2024-06-15 10:30:00,false,,10760,512.3809524,21,5,2
960f3e70-f522-4d2f-bc1f-522024b2a84f,Mark Martinez,Mark,Martinez,1944-10-22,,,,,,,,,2024-06-15 10:30:00,true,960f3e70-f522-4d2f-bc1f-522024b2a84f,7013,467.5333333,15,2,1
96238e52-c177-4aab-9c6e-d1ca3c9afd54,David Bennett,David,Bennett,1986-11-27,,,,,,,,,2024-06-15 10:30:00,false,,9041,565.0625,16,2,2
9637909a-d2ba-4894-b215-221a07ad0de7,Steven Rivera,Steven,Rivera,2002-10-04,,,,,,,,,2024-06-15 10:30:00,false,,10196,443.3043478,23,5,2
964fd378-9fd0-44a6-8be1-22fa8f0b6b26,Scott Mullins,Scott,Mullins,2001-03-08,,,,,,,,,2024-06-15 10:30:00,false,,11121,463.375,24,1,1
9663dbe4-4d93-4258-b8ea-4dbb6128053e,Diane Tyler,Diane,Tyler,1974-08-01,,,,,,,,,2024-06-15 10:30:00,true,9663dbe4-4d93-4258-b8ea-4dbb6128053e,16899,497.0294118,34,4,3
96673557-d4cc-472d-8dfe-66152db70cac,Donald Bridges,Donald,Bridges,1984-07-28,,,,,,,,,2024-06-15 10:30:00,false,,11128,483.826087,23,2,2
969734ae-ea97-4cf1-a93e-292045e192b6,Mary Robertson,Mary,Robertson,1981-07-22,,,,,,,,,2024-06-15 10:30:00,false,,9237,461.85,20,2,2
96f82fac-1970-4c03-8339-de0c2c962ef4,Caitlin Valdez,Caitlin,Valdez,1962-06-01,,,,,,,,,2024-06-15 10:30:00,false,,8249,458.2777778,18,5,1
971d9d2d-11ec-458c-ae0f-70dea961b5f6,Jessica Castaneda,Jessica,Castaneda,1948-05-14,,,,,,,,,2024-06-15 10:30:00,false,,9640,459.047619,21,4,3
971f6cdc-22fa-4964-8bc9-4648dc7824f4,Amanda Jones,Amanda,Jones,1954-02-25,,,,,,,,,2024-06-15 10:30:00,false,,10423,473.7727273,22,5,3
